depth,gr,vp_hole,vp_no_hole,vp_gardner,vp_rebuilt
2533.5464,53.373999999999995,3215.8,3215.8,NULL,3215.8
2533.6987,53.6947,3190.4,3190.4,NULL,3190.4
2533.8513,54.138999999999996,3179.1,3179.1,NULL,3179.1
2534.0037,55.1336,3167.5,3167.5,NULL,3167.5
2534.156,54.7471,3177.6,3177.6,NULL,3177.6
2534.3083,55.6421,3192.0,3192.0,NULL,3192.0
2534.4607,56.7559,3195.2,3195.2,NULL,3195.2
2534.6133,56.256,3225.0,3225.0,NULL,3225.0
2534.7656,57.9137,3239.1,3239.1,NULL,3239.1
2534.9179999999997,58.2529,3232.200000000001,3232.200000000001,NULL,3232.200000000001
2535.0703,60.2232,3237.3,3237.3,NULL,3237.3
2535.2229,60.1009,3235.0,3235.0,NULL,3235.0
2535.3752,59.6575,3234.700000000001,3234.700000000001,NULL,3234.700000000001
2535.5276,57.5379,3234.9,3234.9,NULL,3234.9
2535.6799,57.2797,3233.3,3233.3,NULL,3233.3
2535.8325,56.3659,3244.1,3244.1,NULL,3244.1
2535.9849,55.8106,3260.3,3260.3,NULL,3260.3
2536.1372,56.4644,3286.700000000001,3286.700000000001,NULL,3286.700000000001
2536.2896,58.7829,3310.2,3310.2,NULL,3310.2
2536.4419,57.5561,3310.700000000001,3310.700000000001,NULL,3310.700000000001
2536.5945,57.1763,3322.3,3322.3,NULL,3322.3
2536.7468,55.6768,3333.7,3333.7,NULL,3333.7
2536.8992,59.5023,3322.4,3322.4,NULL,3322.4
2537.0515,60.6831,3292.0,3292.0,NULL,3292.0
2537.2041,60.4208,3296.5,3296.5,NULL,3296.5
2537.3564,56.8052,3311.0,3311.0,NULL,3311.0
2537.5088,55.2219,3300.3,3300.3,NULL,3300.3
2537.6611,56.3051,3320.7,3320.7,NULL,3320.7
2537.8137,57.0999,3314.3,3314.3,NULL,3314.3
2537.9661,56.743,3282.0,3282.0,NULL,3282.0
2538.1184,54.7554,3283.3,3283.3,NULL,3283.3
2538.2708,55.6256,3277.200000000001,3277.200000000001,NULL,3277.200000000001
2538.4231,56.58600000000001,3276.0,3276.0,NULL,3276.0
2538.5757,59.0634,3330.5,3330.5,NULL,3330.5
2538.728,60.33600000000001,3365.200000000001,3365.200000000001,NULL,3365.200000000001
2538.8804,60.9009,3344.9,3344.9,NULL,3344.9
2539.0327,60.1192,3275.1,3275.1,NULL,3275.1
2539.1853,60.92,3199.3,3199.3,NULL,3199.3
2539.3376,60.20399999999999,3134.3,3134.3,NULL,3134.3
2539.49,63.3233,3174.1000000000013,3174.1000000000013,NULL,3174.1000000000013
2539.6423,68.0266,3116.6,3116.6,NULL,3116.6
2539.7949,74.2105,3320.5,3320.5,NULL,3320.5
2539.9473,77.7482,3521.4,3521.4,NULL,3521.4
2540.0996,76.4476,3696.5,3696.5,NULL,3696.5
2540.252,74.5614,3642.6,3642.6,NULL,3642.6
2540.4043,68.52600000000001,3695.6,3695.6,NULL,3695.6
2540.5569,65.8015,3556.3,3556.3,NULL,3556.3
2540.7092,66.0729,3253.4,3253.4,NULL,3253.4
2540.8616,66.9773,3199.8,3199.8,NULL,3199.8
2541.0139,72.4725,3152.9,3152.9,NULL,3152.9
2541.1665,72.3595,3134.6,3134.6,NULL,3134.6
2541.3188,74.3595,3429.9,3429.9,NULL,3429.9
2541.4712,69.3729,3828.4,3828.4,NULL,3828.4
2541.6235,65.3034,3985.9,3985.9,NULL,3985.9
2541.7759,61.6827,3905.2,3905.2,NULL,3905.2
2541.9285,56.8219,4006.4,4006.4,NULL,4006.4
2542.0808,56.0396,4163.5,4163.5,NULL,4163.5
2542.2332,57.6902,3441.3,3441.3,NULL,3441.3
2542.3855,61.1206,3428.2,3428.2,NULL,3428.2
2542.5381,63.7115,3333.6,3333.6,NULL,3333.6
2542.6904,65.2038,3097.5,3097.5,NULL,3097.5
2542.8428,69.1902,3089.0,3089.0,NULL,3089.0
2542.9951,74.6323,3068.2,3068.2,NULL,3068.2
2543.1477,77.7126,3068.6,3068.6,NULL,3068.6
2543.3,78.4587,3170.2,3170.2,NULL,3170.2
2543.4524,78.7074,3169.2,3169.2,NULL,3169.2
2543.6047,79.1724,3175.9,3175.9,NULL,3175.9
2543.7571,81.6748,3171.4,3171.4,NULL,3171.4
2543.9097,84.1652,3269.3,3269.3,NULL,3269.3
2544.062,84.8065,3358.6,3358.6,NULL,3358.6
2544.2144,81.1726,3448.6,3448.6,NULL,3448.6
2544.3667,75.7054,3468.5,3468.5,NULL,3468.5
2544.5193,71.8925,3523.200000000001,3523.200000000001,NULL,3523.200000000001
2544.6716,70.8412,3485.0,3485.0,NULL,3485.0
2544.824,69.8904,3433.7,3433.7,NULL,3433.7
2544.9763,69.0643,3440.3,3440.3,NULL,3440.3
2545.1289,66.7777,3331.5,3331.5,NULL,3331.5
2545.2812,64.1591,3370.9,3370.9,NULL,3370.9
2545.4336,62.8733,3342.0,3342.0,NULL,3342.0
2545.5859,61.5628,3260.3,3260.3,NULL,3260.3
2545.7383,61.6735,3315.9,3315.9,NULL,3315.9
2545.8909,62.861000000000004,3335.0,3335.0,NULL,3335.0
2546.0432,63.9452,3380.6,3380.6,NULL,3380.6
2546.1956,61.9114,3542.0,3542.0,NULL,3542.0
2546.3479,59.1588,3772.3,3772.3,NULL,3772.3
2546.5005,58.4799,3871.1,3871.1,NULL,3871.1
2546.6528,58.7805,3948.3,3948.3,NULL,3948.3
2546.8052,57.2837,4106.3,4106.3,NULL,4106.3
2546.9575,56.5956,4118.4000000000015,4118.4000000000015,NULL,4118.4000000000015
2547.1101,56.0956,4120.3,4120.3,NULL,4120.3
2547.2625,56.726000000000006,3793.3,3793.3,NULL,3793.3
2547.4148,56.6603,3688.9,3688.9,NULL,3688.9
2547.5671,56.9342,3530.6000000000013,3530.6000000000013,NULL,3530.6000000000013
2547.7195,56.7732,3523.1,3523.1,NULL,3523.1
2547.8721,58.3558,3440.8,3440.8,NULL,3440.8
2548.0244,58.7237,3573.700000000001,3573.700000000001,NULL,3573.700000000001
2548.1768,59.3847,3695.2,3695.2,NULL,3695.2
2548.3291,56.3182,3680.8,3680.8,NULL,3680.8
2548.4817,54.5532,3787.1,3787.1,NULL,3787.1
2548.634,53.2366,3754.0,3754.0,NULL,3754.0
2548.7864,53.6466,3649.8,3649.8,NULL,3649.8
2548.9387,56.7401,3643.0,3643.0,NULL,3643.0
2549.0913,60.0448,3577.5,3577.5,NULL,3577.5
2549.2437,60.11,3481.2,3481.2,NULL,3481.2
2549.396,58.8843,3412.3,3412.3,NULL,3412.3
2549.5483,57.1495,3425.3,3425.3,NULL,3425.3
2549.7007,58.1582,3468.6,3468.6,NULL,3468.6
2549.8533,57.1133,3463.3,3463.3,NULL,3463.3
2550.0056,58.9046,3455.1,3455.1,NULL,3455.1
2550.158,59.5264,3444.4,3444.4,NULL,3444.4
2550.3103,61.3255,3386.200000000001,3386.200000000001,NULL,3386.200000000001
2550.4629,58.894,3279.8,3279.8,NULL,3279.8
2550.6152,59.3088,3228.5,3228.5,NULL,3228.5
2550.7676,60.2892,3223.6,3223.6,NULL,3223.6
2550.9199,64.5195,3204.4,3204.4,NULL,3204.4
2551.0725,64.3777,3335.8,3335.8,NULL,3335.8
2551.2249,61.2847,3413.9,3413.9,NULL,3413.9
2551.3772,59.6289,3452.6,3452.6,NULL,3452.6
2551.5295,58.838,3367.0,3367.0,NULL,3367.0
2551.6819,59.4165,3342.4,3342.4,NULL,3342.4
2551.8345,58.5479,3313.8,3313.8,NULL,3313.8
2551.9868,59.2919,3276.3,3276.3,NULL,3276.3
2552.1392,61.3345,3262.9,3262.9,NULL,3262.9
2552.2915,60.7988,3262.4,3262.4,NULL,3262.4
2552.4441,60.0549,3266.1,3266.1,NULL,3266.1
2552.5964,59.376999999999995,3259.1,3259.1,NULL,3259.1
2552.7488,60.1196,3267.8,3267.8,NULL,3267.8
2552.9011,59.9501,3270.5,3270.5,NULL,3270.5
2553.0537,60.157,3282.9,3282.9,NULL,3282.9
2553.2061,57.1614,3308.9,3308.9,NULL,3308.9
2553.3584,56.3059,3297.1,3297.1,NULL,3297.1
2553.5107,54.8174,3298.1,3298.1,NULL,3298.1
2553.6631,56.51300000000001,3300.9,3300.9,NULL,3300.9
2553.8157,56.4041,3291.4,3291.4,NULL,3291.4
2553.968,56.9422,3261.4,3261.4,NULL,3261.4
2554.1204,58.9304,3292.6000000000013,3292.6000000000013,NULL,3292.6000000000013
2554.2727,59.0169,3293.7,3293.7,NULL,3293.7
2554.4253,57.9047,3313.8,3313.8,NULL,3313.8
2554.5776,57.7916,3329.7,3329.7,NULL,3329.7
2554.73,61.2323,3352.9,3352.9,NULL,3352.9
2554.8823,63.4784,3349.4,3349.4,NULL,3349.4
2555.0349,60.4163,3357.8,3357.8,NULL,3357.8
2555.1873,57.2886,3373.0,3373.0,NULL,3373.0
2555.3396,56.2951,3384.2,3384.2,NULL,3384.2
2555.4919,58.1225,3379.9,3379.9,NULL,3379.9
2555.6443,58.5564,3364.6,3364.6,NULL,3364.6
2555.7969,58.4724,3353.8,3353.8,NULL,3353.8
2555.9492,56.26600000000001,3342.9,3342.9,NULL,3342.9
2556.1016,55.1712,3332.4,3332.4,NULL,3332.4
2556.2539,54.6808,3327.3,3327.3,NULL,3327.3
2556.4065,56.4936,3331.700000000001,3331.700000000001,NULL,3331.700000000001
2556.5588,56.25899999999999,3409.2,3409.2,NULL,3409.2
2556.7112,55.0239,3385.1,3385.1,NULL,3385.1
2556.8635,54.2596,3345.9,3345.9,NULL,3345.9
2557.0161,55.0421,3355.6,3355.6,NULL,3355.6
2557.1685,57.3019,3346.5,3346.5,NULL,3346.5
2557.3208,57.7628,3364.7,3364.7,NULL,3364.7
2557.4731,55.9415,3379.5,3379.5,NULL,3379.5
2557.6255,54.456,3414.200000000001,3414.200000000001,NULL,3414.200000000001
2557.7781,54.9462,3460.2,3460.2,NULL,3460.2
2557.9304,55.7989,3586.5,3586.5,NULL,3586.5
2558.0828,56.5808,3547.5,3547.5,NULL,3547.5
2558.2351,54.621,3542.4,3542.4,NULL,3542.4
2558.3877,55.9761,3481.5,3481.5,NULL,3481.5
2558.54,54.8553,3338.8,3338.8,NULL,3338.8
2558.6924,54.5564,3273.200000000001,3273.200000000001,NULL,3273.200000000001
2558.8447,53.7086,3254.4,3254.4,NULL,3254.4
2558.9973,54.1693,3249.0,3249.0,NULL,3249.0
2559.1497,51.8118,3236.6000000000013,3236.6000000000013,NULL,3236.6000000000013
2559.302,51.3126,3201.2,3201.2,NULL,3201.2
2559.4543,52.3588,3213.0,3213.0,NULL,3213.0
2559.6067,56.9277,3210.4,3210.4,NULL,3210.4
2559.7593,59.6021,3128.0,3128.0,NULL,3128.0
2559.9116,56.9089,3170.0,3170.0,NULL,3170.0
2560.064,58.0855,3154.1,3154.1,NULL,3154.1
2560.2163,57.9158,3073.4,3073.4,NULL,3073.4
2560.3689,63.6217,3116.3,3116.3,NULL,3116.3
2560.5212,67.6991,3257.8,3257.8,NULL,3257.8
2560.6736,70.2137,3379.6,3379.6,NULL,3379.6
2560.8259,73.704,3417.4,3417.4,NULL,3417.4
2560.9785,76.7416,3401.9,3401.9,NULL,3401.9
2561.1309,80.0956,3577.700000000001,3577.700000000001,NULL,3577.700000000001
2561.2832,79.862,3139.7,3139.7,NULL,3139.7
2561.4355,74.8471,3165.8,3165.8,NULL,3165.8
2561.5879,70.7055,3111.6000000000013,3111.6000000000013,NULL,3111.6000000000013
2561.7405,69.7885,3159.5,3159.5,NULL,3159.5
2561.8928,73.1745,3196.1,3196.1,NULL,3196.1
2562.0452,79.5071,3236.7,3236.7,NULL,3236.7
2562.1975,81.3851,3679.4,3679.4,NULL,3679.4
2562.3501,81.4963,3777.3,3777.3,NULL,3777.3
2562.5024,76.0971,4003.3,4003.3,NULL,4003.3
2562.6548,72.0358,3917.4,3917.4,NULL,3917.4
2562.8071,66.5394,3614.5,3614.5,NULL,3614.5
2562.9597,59.8109,3368.7,3368.7,NULL,3368.7
2563.1121,54.9402,3298.700000000001,3298.700000000001,NULL,3298.700000000001
2563.2644,57.426,3285.1,3285.1,NULL,3285.1
2563.4167,68.9975,3275.700000000001,3275.700000000001,NULL,3275.700000000001
2563.5691,77.2433,3322.2,3322.2,NULL,3322.2
2563.7217,79.6581,3331.8,3331.8,NULL,3331.8
2563.874,76.9077,3228.8,3228.8,NULL,3228.8
2564.0264,74.743,3188.8,3188.8,NULL,3188.8
2564.1787,70.2763,3285.5,3285.5,NULL,3285.5
2564.3313,67.4295,3450.9,3450.9,NULL,3450.9
2564.4836,65.8089,3527.6,3527.6,NULL,3527.6
2564.636,67.0601,3543.0,3543.0,NULL,3543.0
2564.7883,67.333,3536.0,3536.0,NULL,3536.0
2564.9409,65.3823,3698.8,3698.8,NULL,3698.8
2565.0933,65.0793,3841.9,3841.9,NULL,3841.9
2565.2456,62.9749,4036.5,4036.5,NULL,4036.5
2565.3979,64.1139,4026.2,4026.2,NULL,4026.2
2565.5503,60.4329,3956.7,3956.7,NULL,3956.7
2565.7029,59.3066,3738.6,3738.6,NULL,3738.6
2565.8552,56.3261,3609.7,3609.7,NULL,3609.7
2566.0076,57.2163,3594.8,3594.8,NULL,3594.8
2566.1599,57.5723,3554.0,3554.0,NULL,3554.0
2566.3125,61.4257,3473.0,3473.0,NULL,3473.0
2566.4648,63.5964,3486.200000000001,3486.200000000001,NULL,3486.200000000001
2566.6172,65.8498,3520.8,3520.8,NULL,3520.8
2566.7695,63.0401,3502.1,3502.1,NULL,3502.1
2566.9221,62.3735,3549.8,3549.8,NULL,3549.8
2567.0745,64.3563,3544.6,3544.6,NULL,3544.6
2567.2268,68.3653,3515.5,3515.5,NULL,3515.5
2567.3792,69.7542,3450.5,3450.5,NULL,3450.5
2567.5315,67.3818,3401.9,3401.9,NULL,3401.9
2567.6841,63.1749,3362.9,3362.9,NULL,3362.9
2567.8364,63.7382,3382.200000000001,3382.200000000001,NULL,3382.200000000001
2567.9888,63.9948,3390.9,3390.9,NULL,3390.9
2568.1411,66.0028,3461.9,3461.9,NULL,3461.9
2568.2937,63.2143,3647.3,3647.3,NULL,3647.3
2568.446,60.9812,3744.2,3744.2,NULL,3744.2
2568.5984,59.7342,3798.9,3798.9,NULL,3798.9
2568.7507,59.8543,3819.0,3819.0,NULL,3819.0
2568.9033,58.0598,3774.6,3774.6,NULL,3774.6
2569.0557,55.4298,3623.0,3623.0,NULL,3623.0
2569.208,54.8962,3388.4,3388.4,NULL,3388.4
2569.3604,55.6595,3262.700000000001,3262.700000000001,NULL,3262.700000000001
2569.5127,59.313,3155.5,3155.5,NULL,3155.5
2569.6653,60.0113,3124.9,3124.9,NULL,3124.9
2569.8176,61.5589,3104.3,3104.3,NULL,3104.3
2569.97,61.5224,3104.9,3104.9,NULL,3104.9
2570.1223,61.2846,3119.200000000001,3119.200000000001,NULL,3119.200000000001
2570.2749,62.3456,3114.8,3114.8,NULL,3114.8
2570.4272,62.4104,3103.5,3103.5,NULL,3103.5
2570.5796,61.8937,3190.8,3190.8,NULL,3190.8
2570.7319,60.4382,3199.0,3199.0,NULL,3199.0
2570.8845,59.0239,3214.2,3214.2,NULL,3214.2
2571.0369,59.1366,3188.4,3188.4,NULL,3188.4
2571.1892,61.7752,3176.5,3176.5,NULL,3176.5
2571.3416,62.4851,3151.7,3151.7,NULL,3151.7
2571.4939,63.9792,3139.5,3139.5,NULL,3139.5
2571.6465,63.3132,3120.8,3120.8,NULL,3120.8
2571.7988,63.4356,3140.200000000001,3140.200000000001,NULL,3140.200000000001
2571.9512,61.1613,3135.0,3135.0,NULL,3135.0
2572.1035,60.0341,3097.3,3097.3,NULL,3097.3
2572.2561,57.83600000000001,3070.5,3070.5,NULL,3070.5
2572.4084,60.0418,3117.8,3117.8,NULL,3117.8
2572.5608,57.5535,3091.8,3091.8,NULL,3091.8
2572.7131,59.53,3080.700000000001,3080.700000000001,NULL,3080.700000000001
2572.8655,57.4755,3078.4,3078.4,NULL,3078.4
2573.0181,59.6347,3076.8,3076.8,NULL,3076.8
2573.1704,56.5791,3064.8,3064.8,NULL,3064.8
2573.3228,57.2584,3052.2,3052.2,NULL,3052.2
2573.4751,57.3526,3053.8,3053.8,NULL,3053.8
2573.6277,60.2725,3074.1,3074.1,NULL,3074.1
2573.78,59.933,3070.5,3070.5,NULL,3070.5
2573.9324,58.7113,3069.4,3069.4,NULL,3069.4
2574.0847,58.2045,3085.2,3085.2,NULL,3085.2
2574.2373,56.2672,3113.6,3113.6,NULL,3113.6
2574.3896,56.3147,3122.6,3122.6,NULL,3122.6
2574.542,56.21100000000001,3127.6000000000013,3127.6000000000013,NULL,3127.6000000000013
2574.6943,57.4142,3090.1,3090.1,NULL,3090.1
2574.8467,56.4836,3091.200000000001,3091.200000000001,NULL,3091.200000000001
2574.9993,55.2619,3085.5,3085.5,NULL,3085.5
2575.1516,56.3841,3039.200000000001,3039.200000000001,NULL,3039.200000000001
2575.304,58.3558,3019.8,3019.8,NULL,3019.8
2575.4563,61.1752,3015.0,3015.0,NULL,3015.0
2575.6089,61.0883,3015.9,3015.9,NULL,3015.9
2575.7612,59.0806,3015.6,3015.6,NULL,3015.6
2575.9136,56.7544,3012.1000000000013,3012.1000000000013,NULL,3012.1000000000013
2576.0659,57.8328,3016.6,3016.6,NULL,3016.6
2576.2185,59.4285,3015.6,3015.6,NULL,3015.6
2576.3708,60.0312,3003.5,3003.5,NULL,3003.5
2576.5232,57.9175,2966.7,2966.7,NULL,2966.7
2576.6755,57.7282,2959.6,2959.6,NULL,2959.6
2576.8279,58.7165,2954.4,2954.4,NULL,2954.4
2576.9805,58.8687,2949.8,2949.8,NULL,2949.8
2577.1328,58.1704,3029.8,3029.8,NULL,3029.8
2577.2852,57.9002,3034.8,3034.8,NULL,3034.8
2577.4375,55.9136,3026.0,3026.0,NULL,3026.0
2577.5901,56.5303,3027.200000000001,3027.200000000001,NULL,3027.200000000001
2577.7424,56.4131,3100.4,3100.4,NULL,3100.4
2577.8948,59.7556,3154.6,3154.6,NULL,3154.6
2578.0471,61.0651,3330.5,3330.5,NULL,3330.5
2578.1997,58.7473,3886.0,3886.0,NULL,3886.0
2578.3521,56.2522,3969.8,3969.8,NULL,3969.8
2578.5044,53.9603,3964.4,3964.4,NULL,3964.4
2578.6567,54.0057,4015.1,4015.1,NULL,4015.1
2578.8091,57.3276,4000.0,4000.0,NULL,4000.0
2578.9617,61.0849,3935.3,3935.3,NULL,3935.3
2579.114,62.7806,3942.5,3942.5,NULL,3942.5
2579.2664,64.0386,4058.0,4058.0,NULL,4058.0
2579.4187,62.6084,3947.8,3947.8,NULL,3947.8
2579.5713,63.4848,3918.0,3918.0,NULL,3918.0
2579.7236,60.2834,3837.1,3837.1,NULL,3837.1
2579.876,58.434,3758.0,3758.0,NULL,3758.0
2580.0283,56.8916,3358.3,3358.3,NULL,3358.3
2580.1809,56.6781,3236.3,3236.3,NULL,3236.3
2580.3333,57.125,3120.3,3120.3,NULL,3120.3
2580.4856,58.3155,3064.5,3064.5,NULL,3064.5
2580.6379,62.1252,2942.4,2942.4,NULL,2942.4
2580.7903,65.3848,2886.7,2886.7,NULL,2886.7
2580.9429,66.4501,2943.4,2943.4,NULL,2943.4
2581.0952,63.9306,2987.4,2987.4,NULL,2987.4
2581.2476,61.0514,3122.0,3122.0,NULL,3122.0
2581.3999,58.7837,3325.4,3325.4,NULL,3325.4
2581.5525,54.3471,3634.2,3634.2,NULL,3634.2
2581.7048,51.036,3770.5,3770.5,NULL,3770.5
2581.8572,48.9964,3785.6,3785.6,NULL,3785.6
2582.0095,48.9289,3634.1,3634.1,NULL,3634.1
2582.1621,50.8418,3480.1000000000013,3480.1000000000013,NULL,3480.1000000000013
2582.3145,55.2799,3395.6,3395.6,NULL,3395.6
2582.4668,59.3309,3145.0,3145.0,NULL,3145.0
2582.6191,64.4757,2794.6,2794.6,NULL,2794.6
2582.7715,67.5748,2633.9,2633.9,NULL,2633.9
2582.9241,71.3918,2682.5,2682.5,NULL,2682.5
2583.0764,72.3399,2739.7,2739.7,NULL,2739.7
2583.2288,73.7413,2887.4,2887.4,NULL,2887.4
2583.3811,74.2944,2979.9,2979.9,NULL,2979.9
2583.5337,72.7568,3024.1,3024.1,NULL,3024.1
2583.686,69.3224,3140.0,3140.0,NULL,3140.0
2583.8384,67.2319,3185.9,3185.9,NULL,3185.9
2583.9907,66.3941,3272.6000000000013,3272.6000000000013,NULL,3272.6000000000013
2584.1433,61.7513,3631.6,3631.6,NULL,3631.6
2584.2957,58.6815,3617.1,3617.1,NULL,3617.1
2584.448,53.6596,3599.9,3599.9,NULL,3599.9
2584.6003,59.1212,3324.3,3324.3,NULL,3324.3
2584.7527,63.4565,3280.0,3280.0,NULL,3280.0
2584.9053,69.6208,3246.0,3246.0,NULL,3246.0
2585.0576,70.2982,3255.5,3255.5,NULL,3255.5
2585.21,71.6996,3212.200000000001,3212.200000000001,NULL,3212.200000000001
2585.3623,72.1495,3199.6000000000013,3199.6000000000013,NULL,3199.6000000000013
2585.5149,71.0753,3201.4,3201.4,NULL,3201.4
2585.6672,71.1839,3179.6000000000013,3179.6000000000013,NULL,3179.6000000000013
2585.8196,73.2382,3071.0,3071.0,NULL,3071.0
2585.9719,72.9778,3077.0,3077.0,NULL,3077.0
2586.1245,70.1796,3127.6000000000013,3127.6000000000013,NULL,3127.6000000000013
2586.2769,68.3736,3132.9,3132.9,NULL,3132.9
2586.4292,70.027,3123.200000000001,3123.200000000001,NULL,3123.200000000001
2586.5815,72.7919,3142.8,3142.8,NULL,3142.8
2586.7339,73.3227,3191.3,3191.3,NULL,3191.3
2586.8865,69.7411,3197.0,3197.0,NULL,3197.0
2587.0388,67.2159,3201.8,3201.8,NULL,3201.8
2587.1912,66.436,3169.700000000001,3169.700000000001,NULL,3169.700000000001
2587.3435,69.6279,3095.5,3095.5,NULL,3095.5
2587.4961,69.0634,3023.7,3023.7,NULL,3023.7
2587.6484,69.8603,3153.0,3153.0,NULL,3153.0
2587.8008,69.5411,3086.4,3086.4,NULL,3086.4
2587.9531,73.4487,3003.1,3003.1,NULL,3003.1
2588.1057,74.4415,3021.0,3021.0,NULL,3021.0
2588.2581,80.1971,3025.9,3025.9,NULL,3025.9
2588.4104,81.5684,3055.1,3055.1,NULL,3055.1
2588.5627,85.986,3143.6000000000013,3143.6000000000013,NULL,3143.6000000000013
2588.7151,85.1838,3239.7,3239.7,NULL,3239.7
2588.8677,78.7008,3403.0,3403.0,NULL,3403.0
2589.02,67.9571,3548.9,3548.9,NULL,3548.9
2589.1724,57.5134,3556.9,3556.9,NULL,3556.9
2589.3247,56.0593,3388.1,3388.1,NULL,3388.1
2589.4773,55.5207,3325.1,3325.1,NULL,3325.1
2589.6296,56.9286,3280.4,3280.4,NULL,3280.4
2589.782,58.215,3401.5,3401.5,NULL,3401.5
2589.9343,57.0467,3337.8,3337.8,NULL,3337.8
2590.0869,57.6198,3342.4,3342.4,NULL,3342.4
2590.2393,58.3473,3297.0,3297.0,NULL,3297.0
2590.3916,63.4474,3169.1,3169.1,NULL,3169.1
2590.5439,68.7263,3151.2,3151.2,NULL,3151.2
2590.6963,75.3038,3133.0,3133.0,NULL,3133.0
2590.8489,79.5971,3116.4,3116.4,NULL,3116.4
2591.0012,77.9996,3134.6,3134.6,NULL,3134.6
2591.1536,75.6244,3168.0,3168.0,NULL,3168.0
2591.3059,75.11,3148.9,3148.9,NULL,3148.9
2591.4585,75.7472,3180.0,3180.0,NULL,3180.0
2591.6108,73.3331,3248.0,3248.0,NULL,3248.0
2591.7632,69.7063,3431.8,3431.8,NULL,3431.8
2591.9155,69.7817,3451.3,3451.3,NULL,3451.3
2592.0681,71.8492,3416.4,3416.4,NULL,3416.4
2592.2205,72.1451,3360.7,3360.7,NULL,3360.7
2592.3728,68.9894,3346.5,3346.5,NULL,3346.5
2592.5251,67.8189,3256.7,3256.7,NULL,3256.7
2592.6775,69.2015,3203.7,3203.7,NULL,3203.7
2592.8301,70.8983,3179.6000000000013,3179.6000000000013,NULL,3179.6000000000013
2592.9824,71.6201,3194.4,3194.4,NULL,3194.4
2593.1348,72.0143,3258.6,3258.6,NULL,3258.6
2593.2871,73.8678,3208.4,3208.4,NULL,3208.4
2593.4397,76.3112,3230.6,3230.6,NULL,3230.6
2593.592,76.3284,3190.4,3190.4,NULL,3190.4
2593.7444,75.5078,3251.1,3251.1,NULL,3251.1
2593.8967,73.5925,3277.6,3277.6,NULL,3277.6
2594.0493,73.957,3221.4,3221.4,NULL,3221.4
2594.2017,74.4343,3157.4,3157.4,NULL,3157.4
2594.354,76.5402,3176.6,3176.6,NULL,3176.6
2594.5063,76.209,3119.8,3119.8,NULL,3119.8
2594.6587,77.1211,3098.3,3098.3,NULL,3098.3
2594.8113,73.9043,3100.5,3100.5,NULL,3100.5
2594.9636,73.5908,3038.8,3038.8,NULL,3038.8
2595.116,72.4136,3014.4,3014.4,NULL,3014.4
2595.2683,72.4246,2975.8,2975.8,NULL,2975.8
2595.4209,71.7594,3055.200000000001,3055.200000000001,NULL,3055.200000000001
2595.5732,71.8044,3211.3,3211.3,NULL,3211.3
2595.7256,72.5404,3288.5,3288.5,NULL,3288.5
2595.8779,72.6248,3602.1,3602.1,NULL,3602.1
2596.0305,73.0699,3881.8,3881.8,NULL,3881.8
2596.1829,71.0475,4151.3,4151.3,NULL,4151.3
2596.3352,69.8389,4252.799999999998,4252.799999999998,NULL,4252.799999999998
2596.4875,71.7859,4431.0,4431.0,NULL,4431.0
2596.6399,72.0405,3988.0,3988.0,NULL,3988.0
2596.7925,74.9106,3685.8,3685.8,NULL,3685.8
2596.9448,72.2992,3404.9,3404.9,NULL,3404.9
2597.0972,74.4801,3227.7,3227.7,NULL,3227.7
2597.2495,74.225,3223.6,3223.6,NULL,3223.6
2597.4021,74.6545,3173.1,3173.1,NULL,3173.1
2597.5544,75.8874,3179.0,3179.0,NULL,3179.0
2597.7068,75.8667,3137.2,3137.2,NULL,3137.2
2597.8591,76.8423,3162.8,3162.8,NULL,3162.8
2598.0117,76.0896,3270.9,3270.9,NULL,3270.9
2598.1641,75.6903,3579.3,3579.3,NULL,3579.3
2598.3164,75.1735,3681.1,3681.1,NULL,3681.1
2598.4688,69.3751,3768.8,3768.8,NULL,3768.8
2598.6211,64.3495,3699.1,3699.1,NULL,3699.1
2598.7737,59.1847,3750.1,3750.1,NULL,3750.1
2598.926,59.1847,3574.4,3574.4,NULL,3574.4
2599.0784,59.1847,3512.1000000000013,3512.1000000000013,NULL,3512.1000000000013
2599.2307,59.1847,3579.5,3579.5,NULL,3579.5
2599.3833,59.1847,3501.9,3501.9,NULL,3501.9
2599.5356,59.1847,3521.9,3521.9,NULL,3521.9
2599.688,59.1847,3494.9,3494.9,NULL,3494.9
2599.8403,59.1847,3606.5,3606.5,NULL,3606.5
2599.9929,59.1847,3502.6000000000013,3502.6000000000013,NULL,3502.6000000000013
2600.1453,59.1847,3439.9,3439.9,NULL,3439.9
2600.2976,59.1847,3418.5,3418.5,NULL,3418.5
2600.45,59.1847,3419.9,3419.9,NULL,3419.9
2600.6023,59.1847,3464.9,3464.9,NULL,3464.9
2600.7549,59.1847,3477.8,3477.8,NULL,3477.8
2600.9072,59.1847,3495.0,3495.0,NULL,3495.0
2601.0596,59.1847,3507.5,3507.5,NULL,3507.5
2601.2119,59.1847,3509.0,3509.0,NULL,3509.0
2601.3645,59.1847,3481.8,3481.8,NULL,3481.8
2601.5168,59.1847,3593.0,3593.0,NULL,3593.0
2601.6692,59.1847,3769.3,3769.3,NULL,3769.3
2601.8215,59.1847,3839.1,3839.1,NULL,3839.1
2601.9741,59.1847,3913.1,3913.1,NULL,3913.1
